game_url,pgn
https://www.chess.com/game/daily/453898491,"[Event ""Let's Play!""]
[Site ""Chess.com""]
[Date ""2022.12.18""]
[Round ""2""]
[White ""Hsouna1""]
[Black ""Jamalhallyall""]
[Result ""*""]
[CurrentPosition ""rn2kb1r/p2np3/bpp1R3/3P2pp/8/2N2N1P/PPP2PP1/R2Q2K1 b kq - 0 15""]
[Timezone ""UTC""]
[ECO ""B01""]
[ECOUrl ""https://www.chess.com/openings/Scandinavian-Defense-Mieses-Kotrc-Variation-3.Nc3""]
[UTCDate ""2022.12.18""]
[UTCTime ""11:15:33""]
[WhiteElo ""1025""]
[BlackElo ""836""]
[TimeControl ""1/259200""]
[StartTime ""11:15:33""]
[Link ""https://www.chess.com/game/daily/453898491""]

1. e4 {[%clk 71:57:25]} 1... d5 {[%clk 71:59:21]} 2. exd5 {[%clk 71:59:35]} 2... Qxd5 {[%clk 71:53:07]} 3. Nc3 {[%clk 70:08:11]} 3... Qe6+ {[%clk 71:49:48]} 4. Be2 {[%clk 69:34:34]} 4... b6 {[%clk 63:36:17]} 5. d4 {[%clk 60:48:01]} 5... c6 {[%clk 63:37:36]} 6. Nf3 {[%clk 71:32:45]} 6... Nf6 {[%clk 71:51:07]} 7. O-O {[%clk 71:32:40]} 7... h5 {[%clk 71:16:18]} 8. Re1 {[%clk 57:41:20]} 8... Ng4 {[%clk 52:31:42]} 9. h3 {[%clk 67:37:30]} 9... Nf6 {[%clk 53:35:39]} 10. Bg5 {[%clk 67:26:27]} 10... Nfd7 {[%clk 56:23:21]} 11. Bh4 {[%clk 62:53:22]} 11... f6 {[%clk 11:57:41]} 12. Ba6 {[%clk 60:29:13]} 12... Bxa6 {[%clk 47:54:12]} 13. Rxe6 {[%clk 65:47:35]} 13... g5 {[%clk 48:07:31]} 14. Bxg5 {[%clk 67:09:19]} 14... fxg5 {[%clk 9:16:46]} 15. d5 {[%clk 65:43:31]} *
"
https://www.chess.com/game/daily/478164597,"[Event ""Let's Play!""]
[Site ""Chess.com""]
[Date ""2023.02.13""]
[Round ""2""]
[White ""sarahUwu669""]
[Black ""Hsouna1""]
[Result ""*""]
[CurrentPosition ""Q7/5pk1/4n2p/8/1P4R1/8/2P2PPP/5RK1 b - - 6 35""]
[Timezone ""UTC""]
[ECO ""A40""]
[ECOUrl ""https://www.chess.com/openings/Queens-Pawn-Opening-1...c6""]
[UTCDate ""2023.02.13""]
[UTCTime ""14:49:45""]
[WhiteElo ""941""]
[BlackElo ""1025""]
[TimeControl ""1/259200""]
[StartTime ""14:49:45""]
[Link ""https://www.chess.com/game/daily/478164597""]

1. d4 {[%clk 71:59:47]} 1... c6 {[%clk 70:02:31]} 2. Bf4 {[%clk 70:40:29]} 2... d6 {[%clk 28:51:14]} 3. Nc3 {[%clk 71:00:56]} 3... g6 {[%clk 46:57:43]} 4. Nh3 {[%clk 68:34:19]} 4... Bg7 {[%clk 67:57:42]} 5. e3 {[%clk 59:03:41]} 5... e5 {[%clk 69:04:29]} 6. Bg5 {[%clk 66:51:18]} 6... Qxg5 {[%clk 70:39:11]} 7. Nxg5 {[%clk 71:37:08]} 7... h6 {[%clk 71:53:59]} 8. Nge4 {[%clk 71:58:36]} 8... Bf5 {[%clk 71:59:49]} 9. Nxd6+ {[%clk 71:58:26]} 9... Kf8 {[%clk 71:57:21]} 10. Bc4 {[%clk 71:37:58]} 10... exd4 {[%clk 61:16:36]} 11. Nxf5 {[%clk 68:59:09]} 11... gxf5 {[%clk 64:20:19]} 12. O-O {[%clk 71:09:39]} 12... Nd7 {[%clk 67:48:49]} 13. exd4 {[%clk 58:30:26]} 13... b5 {[%clk 68:27:44]} 14. Bd3 {[%clk 71:50:04]} 14... Ne7 {[%clk 71:56:53]} 15. Qf3 {[%clk 71:53:39]} 15... Bxd4 {[%clk 71:59:24]} 16. Bxf5 {[%clk 71:59:07]} 16... Bxc3 {[%clk 70:58:01]} 17. Qxc3 {[%clk 70:35:40]} 17... Nxf5 {[%clk 71:45:22]} 18. Qf3 {[%clk 53:18:19]} 18... Nh4 {[%clk 71:04:03]} 19. Qh3 {[%clk 68:24:04]} 19... Ng6 {[%clk 71:47:04]} 20. Qxd7 {[%clk 70:28:47]} 20... Kg7 {[%clk 71:51:57]} 21. Rae1 {[%clk 35:06:01]} 21... Rhd8 {[%clk 71:46:09]} 22. Qxc6 {[%clk 68:59:40]} 22... Rac8 {[%clk 71:53:30]} 23. Qxb5 {[%clk 71:50:29]} 23... Rd2 {[%clk 69:41:50]} 24. Re2 {[%clk 70:59:50]} 24... Rd6 {[%clk 71:42:25]} 25. Qb7 {[%clk 69:22:45]} 25... Rdc6 {[%clk 70:01:10]} 26. Qxa7 {[%clk 55:00:50]} 26... R6c7 {[%clk 70:31:13]} 27. Qe3 {[%clk 53:58:58]} 27... Ra7 {[%clk 70:56:40]} 28. Qxa7 {[%clk 23:14:06]} 28... Rf8 {[%clk 48:29:33]} 29. Qd4+ {[%clk 66:25:57]} 29... Kg8 {[%clk 67:22:58]} 30. b4 {[%clk 71:35:10]} 30... Ra8 {[%clk 12:07:17]} 31. Qd5 {[%clk 68:26:01]} 31... Rxa2 {[%clk 53:01:02]} 32. Qxa2 {[%clk 64:16:55]} 32... Nf4 {[%clk 69:24:32]} 33. Qa8+ {[%clk 71:58:13]} 33... Kg7 {[%clk 70:00:29]} 34. Re4 {[%clk 60:04:54]} 34... Ne6 {[%clk 47:59:22]} 35. Rg4+ {[%clk 68:51:26]} *
"
